,Time,Power
879,20180211_16,115.295999999973
880,20180211_17,132.2239999999874
881,20180211_18,120.9920000000275
882,20180211_19,110.5279999999912
883,20180211_20,107.2000000000116
884,20180211_21,111.8719999999739
885,20180211_22,118.9120000000112
886,20180211_23,110.6240000000107
887,20180212_0,108.5760000000009
888,20180212_1,97.47200000000885
889,20180212_2,97.95199999999022
890,20180212_3,102.1439999999711
891,20180212_4,99.48800000001211
892,20180212_5,96.83199999999488
893,20180212_6,97.024000000034
894,20180212_7,94.07999999995809
895,20180212_8,90.11200000002282
896,20180212_9,91.71199999999953
897,20180212_10,90.7839999999851
898,20180212_11,97.82400000002235
899,20180212_12,108.4799999999814
900,20180212_13,116.4160000000265
901,20180212_14,124.5760000000009
902,20180212_15,149.3439999999828
903,20180212_16,148.4799999999814
904,20180212_17,145.2160000000149
905,20180212_19,142.5920000000042
906,20180212_20,134.3040000000037
907,20180212_22,130.1440000000293
908,20180212_23,130.0159999999451
909,20180213_0,120.4480000000331
910,20180213_1,112.3520000000135
911,20180213_2,107.6479999999865
912,20180213_3,102.8479999999981
913,20180213_4,95.84000000002561
914,20180213_5,99.4879999999539
915,20180213_6,98.49600000004284
916,20180213_7,158.6879999999655
917,20180213_8,190.5599999999977
918,20180213_10,252.7999999999884
919,20180213_11,262.2399999999907
920,20180213_12,272.8319999999949
921,20180213_13,272.7679999999818
922,20180213_15,259.8080000000191
923,20180213_16,247.7439999999478
924,20180213_17,217.9840000000549
925,20180213_18,169.3119999999763
926,20180213_20,260.7679999999818
927,20180213_21,258.6880000000237
928,20180213_22,242.8479999999981
929,20180213_23,231.1359999999986
930,20180214_0,135.4239999999991
931,20180214_1,124.640000000014
932,20180214_3,110.9760000000242
933,20180214_4,105.4079999999958
934,20180214_5,106.1760000000359
935,20180214_7,105.3759999999893
936,20180214_8,199.2960000000312
937,20180214_9,204.4479999999749
938,20180214_10,214.1760000000359
939,20180214_11,212.0
940,20180214_13,229.408000000054
941,20180214_14,226.3999999999651
942,20180214_15,247.3280000000377
943,20180214_16,235.61599999998
944,20180214_17,193.5999999999767
945,20180214_18,142.6560000000172
946,20180214_19,230.9120000000112
947,20180214_20,243.5839999999735
948,20180214_21,227.7440000000061
949,20180214_22,221.5680000000284
950,20180215_0,110.5920000000042
951,20180215_2,99.80800000001909
952,20180215_3,94.46399999997811
953,20180215_4,94.36800000001676
954,20180215_6,93.024000000034
955,20180215_7,94.59200000000419
956,20180215_8,182.8800000000047
957,20180215_9,191.3919999999925
958,20180215_10,207.1039999999921
959,20180215_11,218.0800000000163
960,20180215_13,143.6479999999865
961,20180215_14,137.344000000041
962,20180215_16,132.1599999999744
963,20180215_17,134.3680000000168
964,20180215_18,120.5760000000009
965,20180215_21,207.23199999996
966,20180215_23,198.0800000000163
967,20180216_0,94.91200000001118
968,20180216_1,98.46399999997811
969,20180216_2,95.74400000000605
970,20180216_3,98.9440000000177
971,20180216_4,99.16800000000512
972,20180216_5,93.11999999999534
973,20180216_6,91.71199999999953
974,20180216_8,87.23200000001816
975,20180216_9,83.39199999999255
976,20180216_11,78.72000000003027
977,20180216_12,85.11999999999534
978,20180216_13,81.53600000002189
979,20180216_14,82.39999999996508
980,20180216_15,82.62400000001071
981,20180216_16,83.52000000001863
982,20180216_17,83.55199999996694
983,20180216_18,88.09600000001956
984,20180216_19,88.92800000001444
985,20180216_20,91.71199999999953
986,20180216_21,90.81599999999162
987,20180216_22,88.67199999996228
988,20180216_23,89.88800000003539
989,20180217_0,88.64000000001397
990,20180217_1,89.82399999996414
991,20180217_2,89.34399999998277
992,20180217_3,92.54400000005262
993,20180217_4,89.24799999996321
994,20180217_5,87.77600000001257
995,20180217_6,87.20000000001164
996,20180217_7,82.11199999996461
997,20180217_8,78.88000000000466
998,20180217_9,79.36000000004424
999,20180217_10,79.19999999995343
1000,20180217_12,77.98399999999674
1001,20180217_13,76.12800000002608
1002,20180217_14,80.44799999997485
1003,20180217_15,78.36800000001676
1004,20180217_16,78.52799999999115
1005,20180217_17,81.40799999999581
1006,20180217_18,80.3520000000135
1007,20180217_20,82.0800000000163
1008,20180217_21,96.12800000002608
1009,20180217_22,98.52799999999115
1010,20180218_0,92.96000000002095
1011,20180218_1,94.40000000002328
1012,20180218_2,94.49599999998463
1013,20180218_3,93.88799999997718
1014,20180218_4,95.36000000004424
1015,20180218_5,92.89599999994971
1016,20180218_6,94.14400000002934
1017,20180218_7,89.11999999999534
1018,20180218_8,85.37599999998929
1019,20180218_9,84.76799999998184
1020,20180218_10,81.60000000003492
1021,20180218_11,84.76799999998184
1022,20180218_12,82.20799999998417
1023,20180218_13,85.88800000003539
1024,20180218_15,84.12799999996787
1025,20180218_16,91.00800000003073
1026,20180218_18,111.4239999999991
1027,20180218_19,110.9120000000112
1028,20180218_20,110.3999999999651
1029,20180218_22,118.6560000000172
1030,20180218_23,113.5360000000219
1031,20180219_0,115.039999999979
1032,20180219_1,114.5599999999977
1033,20180219_2,112.1600000000326
1034,20180219_3,112.8319999999949
1035,20180219_5,109.1840000000084
1036,20180219_6,103.295999999973
1037,20180219_7,101.9200000000419
1038,20180219_8,95.87199999997392
1039,20180219_9,93.18400000000838
1040,20180219_11,95.35999999998603
1041,20180219_12,91.96799999999348
1042,20180219_13,115.2000000000116
1043,20180219_14,139.7119999999995
1044,20180219_15,143.295999999973
1045,20180219_17,154.2080000000424
1046,20180219_18,138.4639999999781
1047,20180219_19,146.7199999999721
1048,20180219_20,146.7200000000303
1049,20180219_21,161.7920000000158
1050,20180219_22,158.5279999999912
1051,20180220_1,136.0
1052,20180220_2,131.2000000000116
1053,20180220_3,124.5119999999879
1054,20180220_4,120.4159999999683
1055,20180220_5,116.8960000000079
1056,20180220_6,117.7280000000028
1057,20180220_7,151.2000000000116
1058,20180220_8,223.6479999999865
1059,20180220_9,241.6320000000414
1060,20180220_10,252.6080000000075
1061,20180220_11,252.9599999999627
1062,20180220_12,252.9920000000275
1063,20180220_13,247.9679999999935
1064,20180220_14,260.064000000013
1065,20180220_15,265.8239999999641
1066,20180220_16,261.4079999999958
1067,20180220_17,202.9120000000112
1068,20180220_18,146.3040000000037
1069,20180220_20,247.039999999979
1070,20180220_22,236.320000000007
1071,20180220_23,226.4639999999781
1072,20180221_0,116.0320000000065
1073,20180221_1,106.9760000000242
1074,20180221_2,102.2719999999972
1075,20180221_3,100.0960000000196
1076,20180221_4,97.27999999996973
1077,20180221_5,101.4400000000023
1078,20180221_6,99.16800000000512
1079,20180221_7,101.2160000000149
1080,20180221_8,195.2000000000116
1081,20180221_9,197.1520000000019
1082,20180221_11,212.4159999999683
1083,20180221_12,223.6160000000382
1084,20180221_13,219.295999999973
1085,20180221_14,227.3919999999925
1086,20180221_15,226.9120000000112
1087,20180221_16,226.6240000000107
1088,20180221_17,193.4079999999958
1089,20180221_18,141.6319999999832
1090,20180221_20,239.1359999999986
1091,20180221_21,235.679999999993
1092,20180221_22,231.2000000000116
1093,20180221_23,212.8960000000079
1094,20180222_0,116.5439999999944
1095,20180222_1,106.7839999999851
1096,20180222_2,102.8159999999916
1097,20180222_3,102.2399999999907
1098,20180222_4,101.6000000000349
1099,20180222_5,97.98399999999674
1100,20180222_6,97.95199999999022
1101,20180222_7,100.064000000013
1102,20180222_8,187.8399999999674
1103,20180222_10,226.8479999999981
1104,20180222_11,226.9120000000112
1105,20180222_12,221.2479999999632
1106,20180222_13,217.9839999999967
1107,20180222_14,227.0720000000438
1108,20180222_15,231.8079999999609
1109,20180222_16,233.6639999999898
1110,20180222_17,180.5760000000009
1111,20180222_18,135.4880000000121
1112,20180222_19,239.2640000000247
1113,20180222_20,236.7999999999884
1114,20180222_21,241.2160000000149
1115,20180222_22,229.4720000000088
1116,20180222_23,211.3279999999795
1117,20180223_0,115.3279999999795
1118,20180223_1,114.0800000000163
1119,20180223_2,113.0559999999823
1120,20180223_3,109.7920000000158
1121,20180223_4,111.1680000000051
1122,20180223_5,110.4000000000233
1123,20180223_6,110.1439999999711
1124,20180223_7,109.5680000000284
1125,20180223_8,202.1759999999776
1126,20180223_9,212.8319999999949
1127,20180223_10,0.0
1128,20180223_11,0.0
1129,20180223_12,676.0
1130,20180223_13,223.3279999999795
1131,20180223_14,221.8240000000224
1132,20180223_16,231.6479999999865
1133,20180223_17,178.7200000000303
1134,20180223_18,139.0719999999856
1135,20180223_19,231.4560000000056
1136,20180223_20,236.4159999999683
1137,20180223_21,234.6560000000172
1138,20180223_22,232.2239999999874
1139,20180223_23,211.7440000000061
1140,20180224_0,107.6160000000382
1141,20180224_1,101.4079999999958
1142,20180224_2,100.2559999999939
1143,20180224_3,95.61599999997998
1144,20180224_4,91.74400000000605
1145,20180224_5,92.73599999997532
1146,20180224_6,94.14400000002934
1147,20180224_7,96.38400000002002
1148,20180224_8,185.9519999999902
1149,20180224_9,199.4879999999539
1150,20180224_10,204.5760000000009
1151,20180224_11,201.024000000034
1152,20180224_12,210.2399999999907
1153,20180224_13,194.4959999999846
1154,20180224_14,204.640000000014
1155,20180224_16,204.1280000000261
1156,20180224_17,166.8479999999981
1157,20180224_18,113.4720000000088
1158,20180224_19,196.8640000000014
1159,20180224_20,204.4479999999749
1160,20180224_21,194.8159999999916
1161,20180224_22,195.4239999999991
1162,20180225_0,83.29599999997299
1163,20180225_2,81.5679999999702
1164,20180225_3,74.40000000002328
1165,20180225_4,78.36800000001676
1166,20180225_5,74.81599999999162
1167,20180225_6,78.20799999998417
1168,20180225_7,74.65600000001723
1169,20180225_8,78.91200000001118
1170,20180225_9,77.66399999998976
1171,20180225_10,73.88799999997718
1172,20180225_11,77.66399999998976
1173,20180225_12,78.49600000004284
1174,20180225_13,76.51199999998789
1175,20180225_14,79.8399999999674
1176,20180225_15,79.58400000003166
1177,20180225_16,84.28800000000047
1178,20180225_18,98.97600000002421
1179,20180225_19,103.4239999999991
1180,20180225_20,100.9919999999693
1181,20180225_21,103.7440000000061
1182,20180225_22,105.1840000000084
1183,20180225_23,101.5040000000154
1184,20180226_1,96.67200000002049
1185,20180226_4,95.10399999999208
1186,20180226_5,97.5680000000284
1187,20180226_6,90.68800000002375
1188,20180226_7,92.09599999996135
1189,20180226_8,93.79200000001583
1190,20180226_9,86.91200000001118
1191,20180226_10,84.12799999996787
1192,20180226_11,80.73600000003353
1193,20180226_12,83.6479999999865
1194,20180226_13,87.96799999999348
1195,20180226_14,97.18400000000838
1196,20180226_15,102.6560000000172
1197,20180226_16,117.9519999999902
1198,20180226_17,116.9919999999693
1199,20180226_18,115.8720000000321
1200,20180226_20,111.6479999999865
1201,20180226_21,118.9120000000112
1202,20180226_22,123.3919999999925
1203,20180226_23,114.2079999999842
1204,20180227_0,107.8080000000191
1205,20180227_1,102.4959999999846
1206,20180227_3,104.704000000027
1207,20180227_4,104.6719999999623
1208,20180227_6,105.7280000000028
1209,20180227_7,128.1599999999744
1210,20180227_8,209.5680000000284
1211,20180227_9,206.975999999966
1212,20180227_10,214.0800000000163
1213,20180227_11,215.3919999999925
1214,20180227_12,212.4480000000331
1215,20180227_13,223.4560000000056
1216,20180227_14,152.9919999999693
1217,20180227_15,128.38400000002
1218,20180227_16,137.5999999999767
1219,20180227_17,127.679999999993
1220,20180227_18,124.7360000000335
1221,20180227_19,223.8399999999674
1222,20180227_20,227.6480000000447
1223,20180227_21,245.5039999999572
1224,20180227_22,250.4320000000298
1225,20180227_23,232.6719999999623
1226,20180228_0,114.6560000000172
1227,20180228_2,99.77600000001257
1228,20180228_3,104.5760000000009
1229,20180228_4,98.84799999999814
1230,20180228_7,95.74400000000605
1231,20180228_8,191.4560000000056
1232,20180228_9,209.6639999999898
1233,20180228_10,221.5360000000219
1234,20180228_11,139.359999999986
1235,20180228_12,117.8879999999772
1236,20180228_13,113.8560000000289
1237,20180228_14,116.7359999999753
1238,20180228_15,115.2320000000182
1239,20180228_16,133.0239999999758
1240,20180228_18,118.1119999999646
1241,20180228_19,206.3680000000168
1242,20180228_20,203.5839999999735
1243,20180228_21,188.9280000000144
1244,20180228_22,205.0879999999888
1245,20180228_23,187.1680000000051
1246,20180301_0,90.2719999999972
1247,20180301_1,82.75200000003679
1248,20180301_2,90.84799999999814
1249,20180301_3,87.8399999999674
1250,20180301_4,90.17600000003586
1251,20180301_5,85.24799999996321
1252,20180301_6,85.024000000034
1253,20180301_7,88.22399999998743
1254,20180301_9,183.295999999973
1255,20180301_10,197.6639999999898
1256,20180301_11,203.8080000000191
1257,20180301_12,197.3119999999763
1258,20180301_13,210.4959999999846
1259,20180301_14,214.9120000000112
1260,20180301_15,228.6080000000075
1261,20180301_16,224.8640000000014
1262,20180301_17,169.0879999999888
1263,20180301_18,117.1199999999953
1264,20180301_19,215.3600000000442
1265,20180301_20,211.1039999999921
1266,20180301_21,205.9519999999902
1267,20180301_22,197.0239999999758
1268,20180301_23,181.9839999999967
1269,20180302_0,95.10400000005029
1270,20180302_2,80.99199999996927
1271,20180302_3,85.28000000002794
1272,20180302_4,75.74400000000605
1273,20180302_5,72.28800000000047
1274,20180302_6,75.35999999998603
1275,20180302_7,71.58399999997346
1276,20180302_8,75.68000000005122
1277,20180302_9,74.23999999999069
1278,20180302_11,84.54399999999441
1279,20180302_12,83.20000000001164
1280,20180302_14,108.7359999999753
1281,20180302_15,122.7200000000303
1282,20180302_17,131.1680000000051
1283,20180302_18,123.359999999986
1284,20180302_19,124.0960000000196
1285,20180302_20,119.8400000000256
1286,20180302_21,129.7280000000028
1287,20180302_23,124.9280000000144
1288,20180303_0,125.1520000000019
1289,20180303_1,109.6959999999963
1290,20180303_2,100.3520000000135
1291,20180303_3,100.064000000013
1292,20180303_4,93.27999999996973
1293,20180303_5,93.88800000003539
1294,20180303_6,89.88799999997718
1295,20180303_7,115.359999999986
1296,20180303_8,195.0400000000373
1297,20180303_9,203.4239999999991
1298,20180303_10,207.23199999996
1299,20180303_11,220.960000000021
1300,20180303_13,212.4799999999814
1301,20180303_14,210.2719999999972
1302,20180303_15,205.7280000000028
1303,20180303_16,136.704000000027
1304,20180303_17,117.4720000000088
1305,20180303_18,115.6479999999865
1306,20180303_19,116.1279999999679
1307,20180303_20,113.9200000000419
1308,20180303_21,117.2799999999697
1309,20180303_22,115.2000000000116
1310,20180303_23,110.9120000000112
1311,20180304_0,96.15999999997439
1312,20180304_1,97.08799999998882
1313,20180304_2,101.0560000000405
1314,20180304_4,85.50400000001537
1315,20180304_5,84.3520000000135
1316,20180304_7,83.45600000000559
1317,20180304_9,84.38400000002002
1318,20180304_10,82.11199999996461
1319,20180304_11,84.73600000003353
1320,20180304_12,80.63999999995576
1321,20180304_13,78.72000000003027
1322,20180304_14,89.44000000000233
1323,20180304_16,92.5120000000461
1324,20180304_17,95.32799999997951
1325,20180304_18,98.11200000002282
1326,20180304_19,95.35999999998603
1327,20180304_20,106.3999999999651
1328,20180304_21,103.0400000000373
1329,20180304_22,103.1680000000051
1330,20180304_23,100.7679999999818
1331,20180305_0,99.48800000001211
1332,20180305_1,90.14399999997113
1333,20180305_2,92.06400000001304
1334,20180305_3,86.59200000000419
1335,20180305_4,85.79200000001583
1336,20180305_5,81.50399999995716
1337,20180305_6,80.76800000004005
1338,20180305_7,78.59200000000419
1339,20180305_8,81.47200000000885
1340,20180305_9,80.3519999999553
1341,20180305_10,78.04800000000978
1342,20180305_11,78.14400000002934
1343,20180305_12,77.44000000000233
1344,20180305_14,75.96799999999348
